85, 3, [359.99000000000001, 8293.0], [764.38499999999999, 30143.0], [1377.5, 30598.0]
86, 3, [205.17499999999998, 9524.0], [800.0, 48057.0], [1430.875, 33126.0]
87, 3, [198.87, 15074.0], [832.90999999999997, 32916.0], [1394.9000000000001, 25163.0]
88, 2, [748.77999999999997, 26353.0], [1325.5, 30335.0]
89, 3, [223.88, 15140.0], [849.92000000000007, 27725.0], [1382.72, 25244.0]
90, 2, [784.96499999999992, 49950.0], [1377.7549999999999, 34170.0]
91, 3, [221.14499999999998, 12535.0], [730.10500000000002, 24655.0], [1334.4949999999999, 35536.0]
92, 2, [180.17500000000001, 13803.0], [814.92999999999995, 45427.0]
93, 2, [710.8950000000001, 26712.0], [1316.7900000000002, 38979.0]
94, 3, [212.5, 2602.0], [734.5, 34282.0], [1308.7, 40249.0]
95, 3, [198.84, 12081.0], [834.72000000000003, 22486.0], [1345.6949999999999, 27434.0]
96, 3, [344.99000000000001, 9904.0], [808.80499999999995, 29372.0], [1356.95, 34015.0]
97, 3, [202.94999999999999, 32818.0], [884.5, 27159.0], [1423.3999999999999, 29136.0]
98, 3, [226.98000000000002, 15378.0], [866.88, 30811.0], [1321.9200000000001, 29490.0]
99, 3, [217.88, 20202.0], [883.15999999999997, 22909.0], [1409.8399999999999, 24214.0]
100, 3, [197.84, 8246.0], [759.62, 33009.0], [1352.6100000000001, 40497.0]
101, 3, [282.68000000000001, 6918.0], [804.91999999999996, 37826.0], [1357.8799999999999, 33792.0]
102, 2, [769.27999999999997, 37510.0], [1328.6799999999998, 37894.0]
103, 3, [220.80000000000001, 23369.0], [912.875, 21930.0], [1398.8, 29392.0]
104, 3, [344.33000000000004, 6105.0], [762.93500000000006, 37361.0], [1371.8150000000001, 24096.0]
105, 2, [207.58499999999998, 25795.0], [927.71499999999992, 28553.0]
106, 3, [293.75999999999999, 10732.0], [804.63999999999999, 33902.0], [1332.0, 40973.0]
107, 3, [207.12, 3009.0], [743.16000000000008, 42569.0], [1338.76, 32123.0]
108, 3, [190.91, 17843.0], [800.85500000000002, 32575.0], [1377.8299999999999, 39893.0]
109, 2, [227.69, 26615.0], [934.49000000000012, 33224.0]
110, 3, [189.67000000000002, 12618.0], [837.88, 30875.0], [1391.23, 36596.0]
111, 3, [211.44, 19460.0], [849.0, 32117.0], [1380.3, 25790.0]
112, 2, [739.0, 41285.0], [1323.1000000000001, 42465.0]
113, 3, [190.31999999999999, 14691.0], [859.90499999999997, 24788.0], [1392.8399999999999, 29295.0]
114, 2, [220.49000000000001, 39577.0], [954.5, 30017.0]
115, 3, [301.77499999999998, 10670.0], [798.57500000000005, 35586.0], [1388.5250000000001, 28996.0]
116, 3, [260.33500000000004, 21968.0], [924.56499999999994, 24257.0], [1414.8299999999999, 18880.0]
117, 3, [203.92000000000002, 8014.0], [767.79999999999995, 39451.0], [1392.6400000000001, 30907.0]
118, 2, [232.91, 48209.0], [978.9799999999999, 28808.0]
119, 3, [367.53999999999996, 11053.0], [817.96999999999991, 34348.0], [1413.7, 26915.0]
120, 3, [202.60999999999999, 15786.0], [810.70499999999993, 33397.0], [1385.9299999999998, 29871.0]
121, 3, [182.53999999999999, 8582.0], [780.60000000000002, 42000.0], [1343.48, 39474.0]
122, 3, [223.63, 37739.0], [929.96000000000004, 34058.0], [1769.9200000000001, 113.0]
123, 3, [251.25999999999999, 4933.0], [763.89499999999998, 34599.0], [1331.95, 31673.0]
124, 3, [431.59999999999997, 7200.0], [798.0, 35136.0], [1404.8499999999999, 21662.0]
125, 3, [207.72, 4969.0], [737.77999999999997, 42708.0], [1376.97, 33344.0]
126, 3, [208.84, 24262.0], [917.46000000000004, 28183.0], [1448.925, 24430.0]
127, 3, [199.75999999999999, 23211.0], [810.86000000000001, 32518.0], [1369.5800000000002, 35276.0]
128, 3, [204.745, 6015.0], [755.72500000000002, 40971.0], [1337.3150000000001, 29582.0]
129, 3, [335.39999999999998, 4238.0], [740.84000000000003, 38258.0], [1349.0, 29085.0]
130, 3, [191.55000000000001, 6025.0], [833.32500000000005, 29885.0], [1296.0, 40147.0]
131, 3, [200.91499999999999, 12617.0], [825.49000000000001, 35860.0], [1378.6849999999999, 36439.0]
132, 3, [388.75, 7236.0], [759.63, 26787.0], [1373.9000000000001, 28478.0]
133, 3, [453.56999999999999, 11043.0], [820.61000000000001, 22463.0], [1382.6400000000001, 27369.0]
134, 3, [221.84999999999999, 15217.0], [933.84000000000003, 25436.0], [1368.9449999999999, 26878.0]
135, 2, [209.22, 14510.0], [856.19000000000005, 42718.0]
136, 3, [230.80000000000001, 17545.0], [890.89999999999998, 26917.0], [1378.8, 32861.0]
137, 3, [221.0, 17620.0], [872.0, 30999.0], [1399.0, 27374.0]
138, 3, [296.92999999999995, 7324.0], [760.76999999999998, 38245.0], [1369.5599999999999, 33571.0]
139, 3, [216.87, 22501.0], [925.73000000000002, 26697.0], [1418.8499999999999, 21619.0]
140, 3, [194.91500000000002, 5941.0], [749.49000000000001, 42600.0], [1351.6000000000001, 40374.0]
141, 2, [747.255, 42606.0], [1381.28, 36062.0]
142, 2, [745.99000000000001, 44231.0], [1303.9300000000001, 43847.0]
143, 2, [246.75999999999999, 24156.0], [892.78000000000009, 33421.0]
144, 3, [237.79500000000002, 18593.0], [916.52500000000009, 25452.0], [1432.95, 29370.0]
145, 3, [189.51999999999998, 18948.0], [860.91999999999996, 26229.0], [1412.96, 31680.0]
146, 3, [243.88499999999999, 15608.0], [839.82000000000005, 28254.0], [1435.7550000000001, 25635.0]
147, 3, [198.94499999999999, 3425.0], [734.93500000000006, 42614.0], [1355.5550000000001, 31816.0]
148, 3, [194.95999999999998, 11702.0], [850.95999999999992, 28143.0], [1402.0, 29400.0]
149, 3, [219.88, 27092.0], [875.5, 27372.0], [1421.8499999999999, 28998.0]
150, 2, [733.45500000000004, 44228.0], [1291.4850000000001, 38374.0]
151, 3, [186.56999999999999, 13243.0], [806.97000000000003, 33838.0], [1411.8599999999999, 32431.0]
152, 3, [211.63999999999999, 21318.0], [896.89999999999998, 23942.0], [1421.78, 27344.0]
153, 2, [741.26999999999998, 45374.0], [1359.21, 36453.0]
154, 2, [716.625, 35294.0], [1299.9000000000001, 40035.0]
155, 3, [258.5, 3585.0], [726.5, 47362.0], [1340.75, 34140.0]
156, 3, [190.95999999999998, 9747.0], [784.74000000000001, 32080.0], [1324.54, 33586.0]
157, 3, [220.25999999999999, 25564.0], [966.91999999999996, 32816.0], [1854.8399999999999, 105.0]
158, 2, [213.72999999999999, 24960.0], [896.56499999999994, 37625.0]
159, 3, [383.94, 14471.0], [856.98000000000002, 19603.0], [1422.0, 26710.0]
160, 3, [460.87, 14586.0], [892.70999999999992, 25991.0], [1351.54, 23774.0]
161, 3, [217.28, 13699.0], [851.38999999999999, 26772.0], [1347.6500000000001, 26122.0]
162, 3, [416.12, 12071.0], [815.40000000000009, 24638.0], [1330.6000000000001, 24238.0]
163, 2, [219.91999999999999, 25733.0], [989.95999999999992, 28247.0]
164, 3, [357.745, 9067.0], [802.75, 32957.0], [1376.95, 32367.0]
165, 3, [201.95500000000001, 12280.0], [781.73000000000002, 37922.0], [1394.635, 35271.0]
166, 3, [188.63999999999999, 7227.0], [780.0, 31157.0], [1343.2, 36604.0]
167, 3, [359.70499999999998, 7398.0], [750.46000000000004, 32529.0], [1380.71, 30822.0]
168, 3, [224.59999999999999, 23473.0], [967.92499999999995, 25361.0], [1419.75, 18322.0]
169, 3, [219.92000000000002, 14866.0], [900.66999999999996, 30407.0], [1390.8099999999999, 25308.0]
170, 3, [199.5, 30011.0], [924.0, 23740.0], [1554.0, 22618.0]
171, 3, [289.22500000000002, 5525.0], [758.93499999999995, 34724.0], [1325.3499999999999, 35441.0]
172, 2, [756.99000000000001, 43688.0], [1417.98, 37227.0]
173, 2, [762.43999999999994, 39473.0], [1380.2, 31998.0]
174, 3, [205.27000000000001, 22998.0], [801.80000000000007, 29638.0], [1345.6950000000002, 35192.0]
175, 2, [747.20000000000005, 56447.0], [1339.9200000000001, 36498.0]
176, 3, [189.48000000000002, 17363.0], [862.92000000000007, 27388.0], [1316.76, 33795.0]
177, 3, [169.875, 12693.0], [785.0, 38464.0], [1329.825, 41282.0]
178, 3, [440.71999999999997, 15446.0], [944.89499999999998, 25589.0], [1405.855, 24920.0]
179, 3, [220.63999999999999, 25064.0], [928.93500000000006, 27101.0], [1405.95, 25042.0]
180, 3, [293.85000000000002, 10095.0], [836.69999999999993, 34776.0], [1346.6499999999999, 33312.0]
181, 3, [205.75, 25402.0], [788.0, 22193.0], [1421.625, 34885.0]
182, 3, [229.95999999999998, 18487.0], [870.98500000000001, 27078.0], [1440.7849999999999, 20277.0]
183, 3, [213.435, 15404.0], [796.81499999999994, 28307.0], [1363.9899999999998, 40565.0]
184, 3, [194.55500000000001, 11922.0], [832.78999999999996, 35882.0], [1372.8349999999998, 32077.0]
185, 3, [272.68000000000001, 6821.0], [780.76999999999998, 45693.0], [1370.8099999999999, 32379.0]
186, 2, [766.53000000000009, 37278.0], [1363.51, 30993.0]
187, 3, [191.44, 5946.0], [738.63999999999999, 34714.0], [1340.5599999999999, 38242.0]
188, 3, [251.39000000000001, 18543.0], [895.75999999999999, 24204.0], [1375.6100000000001, 22184.0]
189, 3, [205.845, 17969.0], [879.245, 30239.0], [1417.9650000000001, 34337.0]
190, 2, [226.345, 32218.0], [941.74000000000001, 31743.0]
191, 3, [238.75, 15795.0], [909.54999999999995, 22319.0], [1412.6499999999999, 22351.0]
192, 3, [203.32999999999998, 21270.0], [887.755, 36410.0], [1630.845, 107.0]
193, 2, [750.63, 50726.0], [1367.5650000000001, 33996.0]
194, 3, [318.63999999999999, 7761.0], [787.91999999999996, 36083.0], [1330.5249999999999, 33733.0]
195, 2, [234.13499999999999, 23652.0], [914.73500000000001, 28267.0]
196, 3, [244.97999999999999, 5617.0], [747.79999999999995, 44087.0], [1347.9399999999998, 36519.0]
197, 3, [217.12, 19856.0], [907.84000000000003, 24888.0], [1382.71, 33624.0]
198, 3, [235.73499999999999, 17324.0], [927.65499999999997, 23751.0], [1388.9349999999999, 29589.0]
199, 2, [735.63999999999999, 44684.0], [1329.1199999999999, 35660.0]
200, 3, [198.47999999999999, 13416.0], [847.51999999999998, 30638.0], [1376.9999999999998, 41726.0]
201, 3, [281.68000000000001, 4760.0], [731.80000000000007, 36383.0], [1304.6800000000001, 34038.0]
202, 3, [233.28, 4631.0], [735.97000000000003, 38128.0], [1371.7249999999999, 27767.0]
203, 3, [263.89999999999998, 14380.0], [833.38999999999999, 26509.0], [1305.6500000000001, 30859.0]
204, 3, [191
